Date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
26/08/2011,14.3,11.5,16.7,10.2,,346,7.1,,1004.5,
27/08/2011,13.7,11,17,5.6,,276,13.1,,1011.9,
28/08/2011,15.5,13,18,0.8,,244,17.9,,1015.6,
29/08/2011,14.7,12,17,0,,273,16.8,,1017.6,
30/08/2011,15.2,13,17,0,,304,10,,1017.2,
31/08/2011,15.9,14,18,0,,25,4.4,,1015.7,
01/09/2011,15.5,12,19,0,,76,15.4,,1014.3,
02/09/2011,19.2,14,26,0,,251,8.9,,1010.9,
03/09/2011,18.1,14.5,23.2,0,,216,13.1,,1008.9,
04/09/2011,17.3,15,20,4.1,,207,14.1,,1006.4,
05/09/2011,15.8,13,20,0.5,,230,23.8,,1010.7,
06/09/2011,16.6,15,19,16.5,,225,28.9,,1007.4,
07/09/2011,13.9,11.7,16.4,0.3,,250,23.9,,1010.7,
08/09/2011,16.4,13,20,0.5,,240,19.5,,1008.9,
09/09/2011,18.9,16,22,0,,228,12.7,,1009.5,
10/09/2011,19.7,17,24,0.3,,188,13.9,,1004.4,
11/09/2011,17.3,16,20,3.6,,216,21.4,,1004.7,
12/09/2011,17.7,14.5,20.5,0.5,,234,30.9,,1004.1,
13/09/2011,15.5,13,19,0.3,,242,25.3,,1011.7,
14/09/2011,14.9,11,19,0,,249,18.6,,1017.6,
15/09/2011,13.3,5.9,19.9,0,,,5.9,,1020.1,
16/09/2011,17.1,13,22,0.5,,150,13.2,,1013,
17/09/2011,15,11,18,0.3,,230,17.9,,1006,
18/09/2011,12.6,9,17,0,,255,11.5,,1003.5,
19/09/2011,14.8,11,18,0,,251,18.9,,1012.8,
20/09/2011,17.1,15,19,0,,220,18.5,,1017.5,
21/09/2011,15.5,14,18,2.5,,258,14.9,,1016.9,
22/09/2011,15.7,13,18,0,,248,17.6,,1019.2,
23/09/2011,14.5,11,19,0,,,11.6,,1018.1,
24/09/2011,15,10,20,0,,169,8.1,,1014.4,
25/09/2011,17.1,13,21,0.3,,180,12.4,,1015.4,
26/09/2011,18.5,17,22,0,,228,11.2,,1020.1,
27/09/2011,16.9,13,23,4.3,,198,7.3,,1028.2,
28/09/2011,19,14,25,0.3,,102,9,,1026.5,
29/09/2011,18.8,10.8,28.4,0,,116,6.6,,1023.5,
30/09/2011,20.8,15,28,0,,,6.7,,,
01/10/2011,20.8,14,28,0,,143,4.1,,1024.5,
02/10/2011,20.8,15,28,0,,,7.2,,1024,
03/10/2011,20.8,17,26,0,,216,15.3,,1019.1,
04/10/2011,17.6,16,19,0,,247,20.2,,1020.1,
05/10/2011,17,15,18.9,0.3,,236,22.7,,1016.8,
06/10/2011,14.3,11,18,0,,251,29.8,,1009.9,
07/10/2011,12.7,10,16,0.5,,281,22.5,,,
08/10/2011,12.7,11,16,0,,274,18.5,,1021.9,
09/10/2011,16.8,14.1,20.3,0.5,,261,21.4,,1018.4,
10/10/2011,17.8,16,20,0.5,,248,32.8,,1017.7,
11/10/2011,17.5,16,19,0,,249,27.5,,1018.9,
12/10/2011,16.8,15,19,0,,259,16.7,,1020.7,
13/10/2011,14.9,13,17,0,,69,10.1,,1028.3,
14/10/2011,13,10,16,0,,87,12.8,,1030.6,
15/10/2011,9.4,2.1,18,0,,118,4.7,,1025.5,
16/10/2011,8.5,1.8,16.9,0,,,4.9,,1023.1,
17/10/2011,13.5,10,17,0,,219,18.2,,1017.4,
18/10/2011,11.3,8,15,3,,253,24.6,,1010.2,
19/10/2011,9.2,7,13,0,,269,18.5,,1017.9,
20/10/2011,8.3,5,12,0.3,,266,11,,1027.1,
21/10/2011,10.9,7,15,0.3,,200,11.7,,1024.2,
22/10/2011,10.4,6.3,14,0,,159,14.4,,1015.3,
23/10/2011,14.3,11,19,0,,148,20,,1006.5,
24/10/2011,14,11,17,0,,126,23.1,,996.2,
25/10/2011,13.8,11,17,1.5,,152,13.5,,995.8,
26/10/2011,10.7,9,13,3,,179,10.3,,1004.2,
27/10/2011,12.2,11.1,13.4,0.8,,122,10.6,,1007.3,
28/10/2011,12.7,10,15,2,,53,7,,1020.9,
29/10/2011,13.4,11.3,16.5,0,,202,15.5,,1020.2,
30/10/2011,15.5,14,17,0,,212,17.2,,1017.8,
31/10/2011,14.9,12.7,16.1,0,,177,15.2,,1013,
01/11/2011,12.7,8.8,15.4,1,,214,11.1,,1009.3,
02/11/2011,12.6,9,15,0,,122,16.3,,1004.5,
03/11/2011,15.8,14,18,2.8,,135,14.1,,993.1,
04/11/2011,13.2,11.6,16.2,13.7,10,175,10,,995.4,
05/11/2011,11.3,7.7,14.2,6.6,,357,12.4,,1007.7,
06/11/2011,10.3,8.4,11.9,0,,13,19.2,,1022.4,
07/11/2011,11.5,10,13,0,,18,12.3,,1021.2,
08/11/2011,10.5,10,11,0.5,,106,10,,1014.6,
09/11/2011,12,10,15,0,,126,10.6,,1015.4,
10/11/2011,11.8,10,14,0,,82,11.1,,1017.4,
11/11/2011,9.9,6.6,11.9,0.3,,114,13.8,,1015.9,
12/11/2011,13.4,11.9,16.1,0,,134,10.7,,1024.7,
13/11/2011,11.9,10,14,0,,82,15.4,,1027.7,
14/11/2011,9.2,8,10,0,,97,13.9,,1023.3,
15/11/2011,8.7,5.6,11.8,0,,81,14.5,,1018.6,
16/11/2011,6.7,5.3,8.9,0,,130,8.6,,1017.4,
17/11/2011,10.4,8,14.2,0,,167,9.3,,1018.2,
18/11/2011,11.7,9,15,0,,167,11.9,,1017.7,
19/11/2011,9.9,7,13,0.3,,94,8.9,,1016.7,
20/11/2011,3.7,0.8,6.6,0.3,,44,2,,1018.9,
21/11/2011,8,2,11,0.3,,91,8.5,,1015.1,
22/11/2011,10.8,9,13,0,,83,5.6,,1018.5,
23/11/2011,8.1,4,11,0,,228,7.8,,1027.2,
24/11/2011,11.2,10,13,0.3,,207,14.4,,1027,
25/11/2011,11.5,8,13,0.3,,238,20.5,,1024.4,
26/11/2011,10.8,8,13,0,,238,22.3,,1025.6,
27/11/2011,11.7,6,14,0,,252,23.8,,1021.1,
28/11/2011,7.7,4,13,0,,,8.2,,1022.7,
29/11/2011,12.2,7,14,0.5,,212,25,,1009.3,
30/11/2011,10,8,12,0,,210,16.4,,1019.1,
01/12/2011,10.4,7,13,2.5,,250,13.8,,1007,
02/12/2011,6.4,4,8,5.3,,239,12.8,,1012,
03/12/2011,10.7,9,12,0,,246,23.4,,1003.4,
04/12/2011,8.3,5,9,0.5,,252,17.9,,1001.1,
05/12/2011,5.2,4,7,0.3,,247,22.8,,1005.9,
06/12/2011,5.5,4,7,0,,242,19.9,,1007.2,
07/12/2011,8,6,9,0,,257,30,,1008.7,
08/12/2011,8.7,3.4,13.1,0,,238,27.1,,1010.5,
09/12/2011,4.8,1.1,8.1,0.8,,257,19,,1010.7,
10/12/2011,3.7,1,6,0,,236,13.7,,1015.6,
11/12/2011,7.3,4,9,0,,205,14.3,,1007.4,
12/12/2011,7.3,4,10,7.9,,229,22.4,,1002.2,
13/12/2011,8.7,5,13,16,,230,29.8,,989.9,
14/12/2011,5.8,5,7,0.3,,225,17.2,,994.3,
15/12/2011,5.6,2.5,8.2,0.5,,225,20.9,,996.5,
16/12/2011,3.1,1.2,4.3,0,,328,20.9,,988.5,
17/12/2011,3.6,1,6,3.6,,272,16.3,,1008.7,
18/12/2011,2.8,0,5,0.5,,280,14.5,,1016.6,
19/12/2011,3.9,0,7,0.5,,230,12.1,,1014.4,
20/12/2011,7.4,7,8,5.1,,271,19.2,,1015.3,
21/12/2011,10,6,12,0,,261,13,,1017.9,
22/12/2011,10.8,9,13,0,,246,18.3,,1024.7,
23/12/2011,9.4,4.8,11.3,4.6,,244,22.9,,1017.5,
24/12/2011,6.5,4,9,0.3,,248,18.2,,1028,
25/12/2011,11,9,12,0.3,,238,22.9,,1028.2,
26/12/2011,11.7,10,13,0,,238,20.5,,1032.9,
27/12/2011,9.8,7.9,10.4,0,,228,15.8,,1032.6,
28/12/2011,9.2,7,11,0,,231,23.6,,1021.1,
29/12/2011,7.7,6,10,0.3,,256,29,,1020.4,
30/12/2011,7.4,6,10,2.3,,251,18.1,,1016.8,
31/12/2011,12.4,11,13,5.1,,245,19.6,,1009.8,
01/01/2012,11,7.7,12.5,0.3,,231,18.5,,1004.6,
02/01/2012,6.8,6,8,7.1,,237,20.4,,1008.3,
03/01/2012,8.5,5.4,12.1,0,,238,33.6,,1002.9,
04/01/2012,7.6,6,10,7.9,,249,30.8,,1013.9,
05/01/2012,9.7,7,12,0,,278,37,,1004.8,
06/01/2012,7.3,5,9,0.3,,272,17.4,,1023.6,
07/01/2012,9.7,8,11,0,,269,22.4,,1021.7,
08/01/2012,9.2,8,10,0,,266,16.2,,1026.6,
09/01/2012,9.9,7,12.2,0,,255,15.4,,1029.5,
10/01/2012,10.4,9,11,0.3,,246,16,,1033.1,
11/01/2012,9.8,8,11,0,,243,17.3,,1032.8,
12/01/2012,9.1,6,13,0,,264,20.1,,1027.8,
13/01/2012,4.3,2,6,0,,335,6.1,,1033,
14/01/2012,-0.4,-5.2,7.4,0,,49,4.9,,1030.2,
15/01/2012,3.2,1,6,0.3,,99,9.1,,1024.8,
16/01/2012,3,1,6,0,,79,9.3,,1025.5,
17/01/2012,0.1,-5.7,5.3,0.3,,137,3.4,,1027.7,
18/01/2012,8.9,3.1,12,0.3,,228,15,,1023.7,
19/01/2012,9.3,6.7,11.7,0,,267,20.8,,1018.6,
20/01/2012,8.2,6,10,4.3,,259,24.9,,1019.4,
21/01/2012,10.1,7.2,12.2,0,,275,27.5,,1012.6,
22/01/2012,8.7,6,12,0,,269,24.8,,1014.4,
23/01/2012,7,6,8,0,,269,17,,1019,
24/01/2012,5,-1.1,10,7.9,,232,6.5,,1019.3,
25/01/2012,9.5,9,10,0,,223,15.2,,1015.1,
26/01/2012,6.8,2.4,9.5,1,,217,18.8,,1008.9,
27/01/2012,5.9,4,9,0.3,,237,13.9,,1019,
28/01/2012,3.8,2,6.8,0.3,,6,11.1,,1028.2,
29/01/2012,2.7,2,4,0.3,,45,6.5,,1030.9,
30/01/2012,2.5,1,4,0,,30,5.2,,1026.2,
31/01/2012,1.1,0,2,0,,55,7.4,,1026.3,
01/02/2012,0.6,-1.6,3.5,0,,57,22.7,,1032.7,
02/02/2012,-0.5,-2,1,0,,42,14.6,,1036.2,
03/02/2012,-0.4,-2,2,0,20,357,9.2,,1039.5,
04/02/2012,-2.7,-7.8,1.6,0,61,,10.4,,1036,
05/02/2012,0.9,0.1,2.1,0.5,41,,5.1,,1027.4,
06/02/2012,1.7,0,3,7.9,20,348,6.4,,1033.1,
07/02/2012,0.1,-3,2,2.3,,60,10.8,,1040,
08/02/2012,0,-2,1,0,,29,12,,1041.3,
09/02/2012,0.5,-1,2,0,30,359,5.7,,1039.4,
10/02/2012,-0.2,-3,2,2,20,113,8.5,,1038.2,
11/02/2012,-2.3,-6,1,0,20,2,3.6,,1036.9,
12/02/2012,-0.5,-7.8,4.5,0,20,301,5.8,,1034.7,
13/02/2012,3.7,-0.9,6.2,0,,305,12.3,,1027.6,
14/02/2012,6.3,4,8,0.5,,317,16.1,,1024.9,
15/02/2012,8.5,7,10,0,,306,19.7,,1025.5,
16/02/2012,8.2,6,10,0,,274,14.1,,1027.5,
17/02/2012,9.1,5.7,12.2,0,,253,13.1,,1023.2,
18/02/2012,8.3,4,11,0,,252,24.5,,1012.5,
19/02/2012,4.1,2,6,2.8,,308,16,,1024.3,
20/02/2012,4.5,0,9,0,,,12.7,,1032,
21/02/2012,8.8,6,12,0,,240,19.4,,1028.7,
22/02/2012,8.8,8,10.7,0,,228,23.9,,1023.8,
23/02/2012,13.4,11,17,0.8,,250,19.2,,1023,
24/02/2012,11.6,10,15,0,,256,19.9,,1027.3,
25/02/2012,9.3,7,12,0,,314,9.3,,1027.7,
26/02/2012,8.3,4,13,0,,257,6.2,,1028.3,
27/02/2012,9.2,7,11,0,,245,15.7,,1024.9,
28/02/2012,11.5,10,14,0,,252,12.3,,1024,
29/02/2012,11.3,10,13,0,,232,9.9,,1024.6,
01/03/2012,11.2,8,15,0,,279,5.7,,1026.3,
02/03/2012,6.8,5,8,0,,72,9.3,,1025.6,
03/03/2012,9.5,6.3,15,0,,204,14.2,,1018.7,
04/03/2012,6,3.2,9.1,9.4,,236,18.6,,1016.6,
05/03/2012,5.9,3.5,9.4,0,,325,31.2,,1021.7,
06/03/2012,4.5,1.1,8.3,0,,332,13.2,,1025.3,
07/03/2012,7.7,6,11,0.3,,245,20.8,,1017.4,
08/03/2012,7.9,4,11,3.8,,263,15.3,,1030.7,
09/03/2012,9.7,7,11,0,,243,16.2,,1034.6,
10/03/2012,11.7,9,15,0,,268,13,,1036.5,
11/03/2012,9.2,2.4,17.1,0,,300,5.6,,1036.9,
12/03/2012,8.2,6,12,0,,338,6.1,,1035.1,
13/03/2012,6.9,5.3,8.7,0.3,,58,7.4,,1034.7,
14/03/2012,7,5,11,0,,113,9.5,,1031.3,
15/03/2012,6.9,-1,16.2,0,,229,7.3,,1024.5,
16/03/2012,9.5,9,10,0,,237,17.4,,1018.8,
17/03/2012,8.9,6.8,11,1,,208,12.3,,1012.8,
18/03/2012,5.1,1.4,8.6,2.3,,306,9.6,,1017.5,
19/03/2012,8,3,13,0,,261,11.9,,1032.1,
20/03/2012,10,5,14,0.3,,273,10,,1034.7,
21/03/2012,10.5,6,15,0,,54,8.8,,1034,
22/03/2012,9.5,5,15,0,,79,12.8,,1029.3,
23/03/2012,11.3,6,19,0,,70,6,,1026.6,
24/03/2012,11.8,4,19.6,0,,78,8.1,,1028.6,
25/03/2012,9.4,,15.8,0,,,,,,
26/03/2012,10.5,2.3,18.9,0,,77,11.5,,1036.3,
27/03/2012,10.6,5,17,0,,65,9,,1036.4,
28/03/2012,11.8,2.6,21.4,0,,,5,,1032.8,
29/03/2012,13.5,9,18,0,,,7.4,,1028,
30/03/2012,12.3,8,18,0,,312,7,,1024.3,
31/03/2012,9.2,7,11,0,,0,13,,1020.1,
01/04/2012,7.8,3,13,0,,343,5.5,,1020.9,
02/04/2012,10.3,6,15,0,,309,6.8,,1011.3,
03/04/2012,10.1,7,13,0,,,7.6,,1003.3,
04/04/2012,7,2.5,10,3,,70,9.6,,1006.8,
05/04/2012,7.3,5,9,0.3,,53,14.6,,1018.8,
06/04/2012,6.8,1,12,0,,326,9.1,,1016.2,
07/04/2012,8.8,7,10,0.3,,356,10.2,,1012.5,
08/04/2012,9.8,7,14,0.5,,250,11.3,,1012.3,
09/04/2012,10,9,11,0.5,,223,21.6,,997.2,
10/04/2012,9.8,7,12,5.3,,235,20.1,,989.9,
11/04/2012,7.3,1.4,14,1.3,,261,7.7,,996.9,
12/04/2012,8.4,6,12,0,,,7.1,,1002.9,
13/04/2012,7.7,4,12,2.5,,354,6.8,,1005.1,
14/04/2012,8.3,6,11,0,,33,11.7,,1008,
15/04/2012,5.9,2.6,8.9,0,,13,19.9,,1019.9,
16/04/2012,6.4,2,10,0,,322,9.3,,1024.8,
17/04/2012,7.8,4.8,14,3,,215,22,,1002.1,
18/04/2012,8.5,7,11,5.1,,184,18.7,,981.6,
19/04/2012,8.1,7,10,4.1,,247,17.4,,984,
20/04/2012,8.8,6,13,7.4,,244,14.2,,993,
21/04/2012,7.7,2.9,12,0.3,,266,13,,997,
22/04/2012,9.3,6,14,0.5,,239,18.4,,1002.4,
23/04/2012,7.6,6.1,10,4.1,,141,16.5,,995.3,
24/04/2012,9,7,12,2,,325,13.2,,997.1,
25/04/2012,8.6,6.1,12.1,13,,156,21.8,,987.8,
26/04/2012,11.3,9,14,5.1,,202,25.3,,993.2,
27/04/2012,11.6,10,15,3,,232,15.1,,1009.7,
28/04/2012,8.3,5.7,9.5,3.6,,39,20.7,,1015.2,
29/04/2012,9.9,6,16,17.3,,80,19.6,,1004.9,
30/04/2012,13.4,8.6,18.4,5.6,,120,22.9,,1011.9,
01/05/2012,13.6,11,17,0,,64,13.1,,1015.9,
02/05/2012,10.9,9.4,14.4,2.8,,6,14.4,,1019.8,
03/05/2012,8.5,7.7,9.2,0,,30,13,,1012.3,
04/05/2012,8.3,7,9,0,,23,8.9,,1007,
05/05/2012,7.3,5.4,9.7,0,,45,18.5,,1009.8,
06/05/2012,7.1,6,9,0.3,,58,9.8,,1014,
07/05/2012,10.2,6,15,0,,,10.4,,,
08/05/2012,13.6,11,17,2.3,,207,10.4,,1007.1,
09/05/2012,13.6,11,16,0,,203,11.8,,1008.2,
10/05/2012,16.2,15,18,6.1,,212,21.7,,1008.8,
11/05/2012,13.5,10,16,4.3,,266,23.3,,1021.4,
12/05/2012,10.5,7,14,0,,337,12.6,,1036.8,
13/05/2012,12,7,17,0,,,12.9,,1030.7,
14/05/2012,10.3,8,12,0,,230,18.3,,1016.6,
15/05/2012,8.4,6,12,1.5,,286,16.9,,1015.6,
16/05/2012,8.8,2.5,13.1,4.3,,285,10.1,,1025.2,
17/05/2012,11,6.4,15.5,0,,147,11.3,,1017.4,
18/05/2012,12.6,9.1,15.8,0,,104,15.9,,1004.5,
19/05/2012,13.7,11,17,0,,292,12,,1009.4,
20/05/2012,10.5,9,12,0,,13,13.3,,1011,
21/05/2012,12.1,9.1,16,0,,1,18.3,,1009.6,
22/05/2012,17.1,11,23,0,,350,13.9,,1014.5,
23/05/2012,18.5,13,24,0,,346,8.5,,1022.4,
24/05/2012,19.7,14,25,0,,32,7.8,,1025.8,
25/05/2012,19.1,16,23,0,,69,17.6,,1023.4,
26/05/2012,19.3,15,24,0,,75,19.9,,1020.4,
27/05/2012,19.4,14,25,0,,86,13.6,,1018.4,
28/05/2012,20.3,15,27,0,,,7.4,,1017.8,
29/05/2012,18.3,14,21,0,,4,12.1,,1017.4,
30/05/2012,18.8,13,24,0,,218,10.5,,1017.7,
31/05/2012,16.1,13,19.4,4.3,,272,17.4,,1018.7,
01/06/2012,16.7,12.9,20.3,0,,306,10.3,,1019.1,
02/06/2012,13.7,12,17,1,,85,21.2,,1014.9,
03/06/2012,11.4,11,12,8.1,,85,21.8,,1007.3,
04/06/2012,11,8,14,10.4,,28,13.5,,1014,
05/06/2012,10.7,5.6,14.7,6.1,,144,12.3,,1014.5,
06/06/2012,15.4,13,18,3.8,,212,17.3,,1002.3,
07/06/2012,14.3,12.3,17.3,9.4,,175,17.5,,997.9,
08/06/2012,13.2,12,15,6.1,,227,34.7,,997.7,
09/06/2012,13.8,10.5,17.8,0,,260,26.8,,1009.5,
10/06/2012,14.2,11,17,0,,135,10,,1008.6,
11/06/2012,12.7,11,14,29,,30,14.1,,1002.4,
12/06/2012,11.5,10.4,13.2,7.1,,19,16.7,,1008.9,
13/06/2012,13.3,8,18,0,,,5.6,,1016.3,
14/06/2012,13.4,9,18,0,,110,18.2,,1016.1,
15/06/2012,15.5,13,18,7.1,,197,20.2,,1007.8,
16/06/2012,14.5,12.2,17.2,0,,216,27.5,,1008.1,
17/06/2012,16.1,13,20,0,,221,18.8,,1016.1,
18/06/2012,15.1,12,19,4.6,,251,10.7,,1016.9,
19/06/2012,15.4,9.4,19.8,0,,238,7.5,,1019.2,
20/06/2012,17.3,13,21,0,,98,12.4,,1016.6,
21/06/2012,15.9,12,20,6.1,,157,17.9,,1005.9,
22/06/2012,14.4,10.8,17.5,2,,235,27.5,,1010,
23/06/2012,15.2,12,20,0.3,,233,22,,1019.2,
24/06/2012,15.8,12,20,0,,240,21.6,,1012.2,
25/06/2012,17.3,13,21,0.3,,293,11.7,,1017.4,
26/06/2012,17.8,13.3,21.7,0,,214,10.8,,1019.8,
27/06/2012,20.1,18,23,0,,235,13.2,,1017.5,
28/06/2012,22.1,17,28,0,,178,15.9,,1005.3,
29/06/2012,17.3,14,21,0.3,,211,23,,1004.6,
30/06/2012,17.5,15,21,0,,213,22.3,,1007.7,
01/07/2012,15.3,12,18,0,,232,21,,1013.9,
02/07/2012,15.6,13,19,0.3,,190,15.7,,1015.2,
03/07/2012,17.3,16,19,4.3,,191,11.8,,1013.5,
04/07/2012,19.1,16,22,6.6,,176,12,,1009.4,
05/07/2012,18,14.1,21.6,0.3,,230,7.5,,1009.3,
06/07/2012,17.1,15,21,0,,204,9.5,,1007.3,
07/07/2012,15.8,12.5,18.9,8.6,,150,14.9,,1007.1,
08/07/2012,16,15,18,0,,22,9.5,,1005.6,
09/07/2012,16.6,15,19,2.5,,237,13.8,,1010.9,
10/07/2012,15.7,14,18,0.3,,230,14.1,,1010.7,
11/07/2012,15.2,13,19,6.1,,267,16.6,,1010.8,
12/07/2012,14.6,11,19,5.8,,229,15.1,,1012,
13/07/2012,16.5,15,20,8.9,,229,17.1,,1001.9,
14/07/2012,14.8,14,16,0,,290,12.6,,1004.6,
15/07/2012,15.7,13,19,6.1,,266,14.9,,1015.2,
16/07/2012,15,12.5,17.2,0,,239,19.3,,1019.6,
17/07/2012,18.7,14,23,1.8,,250,18.9,,1022.1,
18/07/2012,17.3,15,19,0,,231,20.2,,1013.4,
19/07/2012,17.1,14,20,1.5,,268,18.3,,1010.5,
20/07/2012,15,14,18,0.3,,332,7,,1016.3,
21/07/2012,15.9,12,20,2,,13,6,,1023.7,
22/07/2012,18.2,14,23,0,,207,10.8,,1026.6,
23/07/2012,21.2,14,27,0,,211,10.8,,1022.9,
24/07/2012,21.8,13.1,29.2,0,,188,4.4,,1018.1,
25/07/2012,22.8,17,29,0,,341,7.3,,1016.6,
26/07/2012,20.1,16,25,0,,89,12.9,,1018.1,
27/07/2012,19.9,16,24,0,,349,4.7,,1012.8,
28/07/2012,17.6,15,21,0,,309,12.1,,1010.7,
29/07/2012,14.9,12,19,0,,234,15,,1011.6,
30/07/2012,15.7,11,20,1.5,,240,18.2,,1015.1,
31/07/2012,16.6,12,21,0,,203,11.5,,1014.5,
01/08/2012,18.3,14,22,0.5,,179,12,,1009.3,
02/08/2012,18,16,21,0.5,,221,18,,1010.1,
03/08/2012,17.1,11.9,22.6,0,,209,16.4,,1012.2,
04/08/2012,17.4,15,20,2.3,,192,14,,1009.8,
05/08/2012,17.3,14,21,1.5,,184,8.1,,1007.1,
06/08/2012,17.6,16,21,1.5,,249,14.7,,1009,
07/08/2012,16,12,20,2.3,,242,16.7,,1019.4,
08/08/2012,19.3,15,23,0,,280,9,,1022.6,
09/08/2012,20,15,25,0.3,,341,5.9,,1025.6,
10/08/2012,20.8,16,26,0,,,5,,1026,
11/08/2012,18.6,15,22,0,,85,18,,1020.9,
12/08/2012,20.4,16,26,0,,110,13.9,,1012.2,
13/08/2012,18.9,16,23,0,,179,11.2,,1011,
14/08/2012,20.5,18,24,2.8,,186,8.7,,1010.9,
15/08/2012,19.5,17,23,0,,118,17.7,,1006.3,
16/08/2012,19.1,17,21,0.8,,191,15.6,,1013.8,
17/08/2012,22.3,18,28,0,,162,16.4,,1013.6,
18/08/2012,25.6,21,30,0,,,11.3,,1013.7,
19/08/2012,24.7,20,30,0,,,7,,1015.2,
20/08/2012,21.5,19,25,0,,234,12.3,,1019.2,
21/08/2012,17.7,14.4,21.6,0,,261,8.8,,1017.7,
22/08/2012,17,12.4,22.1,0.3,,252,17.9,,1017.2,
23/08/2012,17.6,14,21,0,,225,12.3,,1014.5,
24/08/2012,17.2,15,20,0,,198,11.8,,1005.1,
25/08/2012,16.7,14.9,20.6,12.7,,222,14.4,,1000.9,
26/08/2012,17.6,15,21,4.1,,259,19.6,,1014.4,
27/08/2012,17.8,13,21,0,,182,13.1,,1014.1,
28/08/2012,18.5,16,22,2,,223,16.6,,1012.6,
29/08/2012,16.3,14,20,0,,193,15.7,,1012.5,
30/08/2012,15,12,17,3.8,,268,18.2,,1016.3,
31/08/2012,13.6,9,18,0,,313,12.6,,1028.9,
01/09/2012,16.8,14,21,0,,249,11.1,,1026.1,
02/09/2012,16.5,13,19,0,,245,14.1,,1024.6,
03/09/2012,19.7,16,24,0,,317,5.2,,1025.8,
04/09/2012,19.2,15,24,0,,269,11.9,,1023.7,
05/09/2012,15.7,12,20,0,,11,12.3,,1027,
06/09/2012,16,10,21,0,,257,8.1,,1028.3,
07/09/2012,18.9,13,26,0,,255,14.3,,1024.5,
08/09/2012,19.8,13,28,0,,231,6.8,,1020.6,
09/09/2012,19.1,12,28,0,,189,13,,1011.8,
10/09/2012,18.4,17,21,0,,217,21,,1009.9,
11/09/2012,16.1,14,18,0,,258,20.8,,1012.3,
12/09/2012,13.9,10,19,0,,251,18.6,,1014.7,
13/09/2012,13.9,9,18,2,,277,13.3,,1018.9,
14/09/2012,16.8,14,20,0,,263,23.3,,1013.5,
15/09/2012,14.3,7.4,21.1,0,,258,9.8,,1017.3,
16/09/2012,15.9,14,18,0,,232,15.2,,1013.2,
17/09/2012,16.5,15,19,0,,235,17.7,,1012.3,
18/09/2012,14.5,12,17,0,,259,18.7,,1013.5,
19/09/2012,12.9,9,16,0,,265,17.3,,1021.9,
20/09/2012,13.9,11,18,0,,214,13.4,,1020.9,
21/09/2012,13.5,11,16,0,,235,10.1,,1015.5,
22/09/2012,11.4,7,15,0.8,,37,9,,1019.5,
23/09/2012,11,9,13,0,,83,18.7,,1009.5,
24/09/2012,13.3,12,16,21.8,,152,20.4,,989.4,
25/09/2012,12.9,11,15,7.9,,213,18,,988.4,
26/09/2012,12.6,11,15,0.5,,177,9.8,,991.8,
27/09/2012,13.1,11,16,2.8,,317,10.7,,1006.5,
28/09/2012,13,10,18,0.8,,223,16.2,,1012.8,
29/09/2012,12.5,10,16,0.3,,253,15.1,,1017.9,
30/09/2012,12.8,8,17,0,,233,15.9,,1018.8,
01/10/2012,14.7,13,16,7.1,,215,15.4,,1011.9,
02/10/2012,14,12,17,0.3,,207,17.1,,1009.8,
03/10/2012,13,10,15,5.1,,223,18.8,,1005.5,
04/10/2012,12.2,9,16,1,,226,16.1,,1007.9,
05/10/2012,12.8,9,16,10.2,,258,16.7,,1006.9,
06/10/2012,10.8,8,14,14,,6,6.8,,1012.7,
07/10/2012,10.4,6,14,0.3,,322,5.9,,1021.4,
08/10/2012,11.4,10,12,0,,84,10.3,,1015.3,
09/10/2012,11.4,9,13,2.8,,61,9.4,,1016.1,
10/10/2012,10.3,7,14,0,,101,8.5,,1015.2,
11/10/2012,11.8,8,15,0,,91,12.4,,1004.2,
12/10/2012,12,9,15,7.9,,248,22.3,,1005.3,
13/10/2012,9.4,7,12,0,,249,11.5,,1004.9,
14/10/2012,8.2,4,12,0.8,,310,11.2,,1002.7,
15/10/2012,8.2,1.8,12.9,0,,228,10.6,,1002.6,
16/10/2012,12.2,10,15,1,,209,22.7,,1000.5,
17/10/2012,13.2,9,16,12.7,,175,18.2,,997.8,
18/10/2012,14,13,16,0.8,,165,13.5,,1001.5,
19/10/2012,12.4,12,14,0.3,,68,5.4,,1007.7,
20/10/2012,11.3,9.1,13.9,8.1,,212,4.8,,1015.9,
21/10/2012,11.3,10,12,0,,48,9.8,,1018.3,
22/10/2012,13.4,12,14,0.8,,56,7.6,,1020,
23/10/2012,12.9,12,14,0,,28,6.2,,1023.9,
24/10/2012,13.9,13,16,0.3,,59,12.7,,1019.9,
25/10/2012,12.3,10,13,0,,54,19.4,,1016.7,
26/10/2012,8.1,4,10,0.5,,21,16.7,,,
27/10/2012,4.7,2,7,,,328,19.8,,1016.3,
28/10/2012,6.1,2,9,0.3,,228,13.8,,1015.5,
29/10/2012,9.9,8,13,0,,233,11.9,,1008.6,
30/10/2012,8.4,6,10,1.8,,263,9.9,,1004.6,
31/10/2012,9.8,7,12,0,,174,17,,989.5,
01/11/2012,7.9,5,12,9.7,,220,18.9,,979.5,
02/11/2012,7.4,6,11,0,,226,16.5,,991.1,
03/11/2012,7,5,9,0,,212,13.4,,996.4,
04/11/2012,5.9,4,9,16,,8,14.5,,994.2,
